2026-06-01 09:15:42.954 | ERROR    | app.core.exceptions:CustomExceptionHandler:80 - [自定义异常] GET /api/v1/salesmanagement/marketing_resources/list | 错误码: -1 | 错误信息: 分页查询失败: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column crm_marketing_resources.importance does not exist
[SQL: SELECT crm_marketing_resources.serial_no, crm_marketing_resources.month_period, crm_marketing_resources.resource_acquired_at, crm_marketing_resources.contact_name, crm_marketing_resources.phone, crm_marketing_resources.xiaoe_duplicate_check, crm_marketing_resources.resource_source, crm_marketing_resources.resource_path, crm_marketing_resources.owner_id, crm_marketing_resources.lead_question, crm_marketing_resources.is_wechat_added, crm_marketing_resources.real_name, crm_marketing_resources.has_industry_background, crm_marketing_resources.trades_etf, crm_marketing_resources.trades_hk_us_stocks, crm_marketing_resources.trades_commodity_futures, crm_marketing_resources.trading_capital, crm_marketing_resources.customer_profile, crm_marketing_resources.customer_demand, crm_marketing_resources.planned_recommendation, crm_marketing_resources.is_deal_closed, crm_marketing_resources.deal_amount, crm_marketing_resources.wechat_id, crm_marketing_resources.other_contact, crm_marketing_resources.importance, crm_marketing_resources.dept_id, crm_marketing_resources.id, crm_marketing_resources.uuid, crm_marketing_resources.description, crm_marketing_resources.created_time, crm_marketing_resources.updated_time, crm_marketing_resources.is_deleted, crm_marketing_resources.deleted_time, crm_marketing_resources.created_id, crm_marketing_resources.updated_id, crm_marketing_resources.deleted_id 
FROM crm_marketing_resources 
WHERE crm_marketing_resources.owner_id = $1::INTEGER OR crm_marketing_resources.created_id = $2::INTEGER ORDER BY crm_marketing_resources.updated_time DESC 
 LIMIT $3::INTEGER OFFSET $4::INTEGER]
[parameters: (3, 3, 10, 0)]
(Background on this error at: https://sqlalche.me/e/20/f405) | 详情: None
2026-06-01 09:15:42.955 | INFO     | app.core.middlewares:dispatch:197 - 响应状态: 500, 响应内容长度: 666, 处理时间: 55.12ms
2026-06-01 09:15:43.006 | INFO     | app.core.middlewares:dispatch:109 - 请求来源: 127.0.0.1,请求方法: GET,请求路径: /api/v1/salesmanagement/marketing_resources/list
2026-06-01 09:15:43.027 | ERROR    | app.core.exceptions:CustomExceptionHandler:80 - [自定义异常] GET /api/v1/salesmanagement/marketing_resources/list | 错误码: -1 | 错误信息: 分页查询失败: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedColumnError'>: column crm_marketing_resources.importance does not exist
[SQL: SELECT crm_marketing_resources.serial_no, crm_marketing_resources.month_period, crm_marketing_resources.resource_acquired_at, crm_marketing_resources.contact_name, crm_marketing_resources.phone, crm_marketing_resources.xiaoe_duplicate_check, crm_marketing_resources.resource_source, crm_marketing_resources.resource_path, crm_marketing_resources.owner_id, crm_marketing_resources.lead_question, crm_marketing_resources.is_wechat_added, crm_marketing_resources.real_name, crm_marketing_resources.has_industry_background, crm_marketing_resources.trades_etf, crm_marketing_resources.trades_hk_us_stocks, crm_marketing_resources.trades_commodity_futures, crm_marketing_resources.trading_capital, crm_marketing_resources.customer_profile, crm_marketing_resources.customer_demand, crm_marketing_resources.planned_recommendation, crm_marketing_resources.is_deal_closed, crm_marketing_resources.deal_amount, crm_marketing_resources.wechat_id, crm_marketing_resources.other_contact, crm_marketing_resources.importance, crm_marketing_resources.dept_id, crm_marketing_resources.id, crm_marketing_resources.uuid, crm_marketing_resources.description, crm_marketing_resources.created_time, crm_marketing_resources.updated_time, crm_marketing_resources.is_deleted, crm_marketing_resources.deleted_time, crm_marketing_resources.created_id, crm_marketing_resources.updated_id, crm_marketing_resources.deleted_id 
FROM crm_marketing_resources 
WHERE crm_marketing_resources.owner_id = $1::INTEGER OR crm_marketing_resources.created_id = $2::INTEGER ORDER BY crm_marketing_resources.updated_time DESC 
 LIMIT $3::INTEGER OFFSET $4::INTEGER]
[parameters: (3, 3, 10, 0)]
